query_term,latent_feature_number,activation_tokens
Opa,71799,"<start_of_turn> user 
 <bos> 9 3 3 . ▁He ▁will ▁be ▁ 8 1 ▁in ▁April . ▁His ▁mother ▁( my ▁grandmother ) ▁was ▁Elizabeth ▁Eliza ▁Sanders . ▁She ▁was ▁born ▁Fe bu ary ▁ 1 9 , ▁ 1 9 0 0 ▁and ▁died ▁Fe bu ary ▁ 2 1 , ▁ 1 9 9 8 . ▁I ▁think ▁she ▁said ▁she ▁was ▁John ▁T . ▁Dol ber rys ▁cousin . ▁Her ▁father ▁was ▁Jesse ▁Sanders ▁and ▁I ▁believe ▁her ▁mother ▁was ▁Sarah ▁Jacks ▁Sanders . ▁Her ▁siblings ▁were ▁Wallace , ▁Annie , ▁Ab , ▁and ▁Sally ▁Sanders . ▁Eliza ▁married ▁my ▁grandfather ▁James ▁Riley ▁Wilson ▁from ▁F ack ler ▁Al . ▁I ▁believe . ▁I ▁would ▁be ▁curious ▁to ▁know ▁if ▁you ▁have <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> ▁sometimes , ▁dog ▁clothing . 

 Do ▁any ▁boys ▁come ▁to ▁these ▁classes ? 

 “ I ▁usually ▁have ▁one ▁or ▁two ▁in ▁a ▁class ,” ▁she ▁said . ▁Classes ▁range ▁in ▁size ▁from ▁ 1 2 ▁to ▁ 2 0 . 

 Where ▁did ▁you ▁learn ▁to ▁sew ? 

 “[ I ▁learned ▁from ] ▁my ▁grandma ▁and ▁Home ▁Ec ▁in ▁junior ▁high .” 

 Is ▁that ▁where ▁the ▁passion ▁began ? 

 “ Yes , ▁it ▁felt ▁so ▁good ▁to ▁complete ▁a ▁project ▁from ▁scratch ▁and ▁I ▁couldn ’ t ▁believe ▁I ▁made ▁it ▁myself . ▁The ▁stuff ▁I ▁made ▁when ▁I ▁was ▁young ▁was ▁so ▁elaborate ,” ▁Johnston ▁said . ▁“ I ▁really ▁loved ▁it .” 

 What <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> ▁sometimes , ▁dog ▁clothing . 

 Do ▁any ▁boys ▁come ▁to ▁these ▁classes ? 

 “ I ▁usually ▁have ▁one ▁or ▁two ▁in ▁a ▁class ,” ▁she ▁said . ▁Classes ▁range ▁in ▁size ▁from ▁ 1 2 ▁to ▁ 2 0 . 

 Where ▁did ▁you ▁learn ▁to ▁sew ? 

 “[ I ▁learned ▁from ] ▁my ▁grandma ▁and ▁Home ▁Ec ▁in ▁junior ▁high .” 

 Is ▁that ▁where ▁the ▁passion ▁began ? 

 “ Yes , ▁it ▁felt ▁so ▁good ▁to ▁complete ▁a ▁project ▁from ▁scratch ▁and ▁I ▁couldn ’ t ▁believe ▁I ▁made ▁it ▁myself . ▁The ▁stuff ▁I ▁made ▁when ▁I ▁was ▁young ▁was ▁so ▁elaborate ,” ▁Johnston ▁said . ▁“ I ▁really ▁loved ▁it .” 

 What <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> 1 9 6 0 . ▁She ▁received ▁a ▁Singer ▁sewing ▁machine ▁as ▁a ▁wedding ▁gift ▁from ▁my ▁father ▁in ▁ 1 9 5 9 . 

 I ▁have ▁many ▁wonderful ▁memories ▁associated ▁with ▁that ▁sewing ▁machine ▁and ▁of ▁my ▁mom ▁sewing ▁in ▁the ▁ 1 9 6 0 s ▁when ▁she ▁was ▁in ▁her ▁ 2 0 s ▁and ▁a ▁homemaker . ▁She ▁quit ▁sewing ▁when ▁she ▁went ▁to ▁work . 

 I ▁am ▁born ▁in ▁ 1 9 6 1 ▁and ▁have ▁been ▁sewing ▁since ▁a ▁kid . ▁I ▁sew ▁both ▁crafts ▁and ▁garments . ▁Some ▁home dec . ▁I ▁sew ▁less ▁when ▁I ▁was ▁younger ▁because ▁of ▁time ▁and ▁money . ▁Now ▁that ▁I ▁have ▁more ▁of ▁both , <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> opportunity ▁to ▁study ▁in ▁a ▁quite ▁good ▁school , ▁but ▁now ▁things ▁have 
 changed ▁and ▁the ▁only ▁way ▁out ▁of ▁this ▁is ▁for ▁my ▁Grandma ' ▁to ▁do ▁as ▁my 
 mother ▁and ▁try ▁to ▁make ▁it ▁better ▁somewhere ▁out ▁the ▁country , ▁maybe ▁in 
 USA , ▁where ▁I ▁was ▁born . ▁That ' s ▁why ▁I ▁speak ▁in ▁English , ▁even ▁if ▁it ' s 
 hard ▁for ▁me ▁to ▁do ▁it , ▁' cause ▁I ' ve ▁lived ▁almost ▁my ▁whole ▁life ▁here 
 in ▁Colombia . 

 Unfortunately , 
 we ▁can ' t ▁go ▁with ▁her , ▁' cause ▁as ▁I ▁say ▁before , ▁there ' s ▁no ▁money 
 and ▁she ▁can ' t <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> opportunity ▁to ▁study ▁in ▁a ▁quite ▁good ▁school , ▁but ▁now ▁things ▁have 
 changed ▁and ▁the ▁only ▁way ▁out ▁of ▁this ▁is ▁for ▁my ▁Grandma ' ▁to ▁do ▁as ▁my 
 mother ▁and ▁try ▁to ▁make ▁it ▁better ▁somewhere ▁out ▁the ▁country , ▁maybe ▁in 
 USA , ▁where ▁I ▁was ▁born . ▁That ' s ▁why ▁I ▁speak ▁in ▁English , ▁even ▁if ▁it ' s 
 hard ▁for ▁me ▁to ▁do ▁it , ▁' cause ▁I ' ve ▁lived ▁almost ▁my ▁whole ▁life ▁here 
 in ▁Colombia . 

 Unfortunately , 
 we ▁can ' t ▁go ▁with ▁her , ▁' cause ▁as ▁I ▁say ▁before , ▁there ' s ▁no ▁money 
 and ▁she ▁can ' t <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> ▁A ▁quick ▁Google ▁search ▁appears ▁to ▁show ▁that ▁it ▁was ▁acquired ▁by ▁the ▁Southeastern ▁Cave ▁Conservancy ▁in ▁January ▁ 2 0 0 8 . ▁Is ▁this ▁correct ? ▁At ▁any ▁rate , ▁I ▁would ▁be ▁very ▁interested ▁in ▁exchanging ▁information ▁with ▁you ▁and ▁will ▁send ▁a ▁message ▁to ▁your ▁e - mail ▁address ▁that ▁Vik ki ▁provided . 

 I ▁am ▁a ▁ 3 ▁greats ▁back ▁granddaughter ▁of ▁Joseph ▁and ▁would ▁love ▁to ▁connect ▁with ▁you ▁family ▁to ▁share ▁my ▁family ▁line ▁my ▁great ▁grandpa ▁was ▁John ▁Crawford berry ▁Sanders ▁hope ▁I ▁spelled ▁that ▁right ▁! ▁Please ▁contact ▁me ! 

 I ’ m ▁sorry ▁Gary . ▁I ▁believe ▁my ▁father ▁had ▁a ▁brother ▁named ▁Gary , ▁along ▁with ▁Tone ▁Leo <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> ▁later ▁generations ▁when ▁families ▁of ▁the ▁same ▁surname ▁settle ▁into ▁rural ▁areas ▁during ▁the ▁same ▁era . ▁Excellent ▁work . ▁Thank ▁you , ▁Gary ! 

 This ▁is ▁a ▁very ▁interesting ▁story , ▁especially ▁for ▁me . ▁My ▁Mama ’ s ▁family ▁are ▁Saunders ▁from ▁Tuck ase e gee ▁Valley ▁NC . ▁My ▁ 3 X ▁G GF ▁Jordan ▁Holland ▁served ▁from ▁January ▁ 1 8 6 3 ▁to ▁August ▁ 1 8 6 3 ▁with ▁a ▁Home ▁Guard ▁Unit ▁called ▁the ▁Henry ▁Mounted ▁Rebels ▁in ▁Henry ▁County ▁Alabama , ▁Afterward , ▁he ▁enlisted ▁with ▁the ▁ 2 2 nd ▁GA ▁Heavy ▁Artillery ▁for ▁the ▁rest ▁of ▁the ▁War . ▁Page ▁ 8 9 ▁of ▁the ▁History ▁of ▁Henry ▁County ▁Alabama <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> ▁later ▁generations ▁when ▁families ▁of ▁the ▁same ▁surname ▁settle ▁into ▁rural ▁areas ▁during ▁the ▁same ▁era . ▁Excellent ▁work . ▁Thank ▁you , ▁Gary ! 

 This ▁is ▁a ▁very ▁interesting ▁story , ▁especially ▁for ▁me . ▁My ▁Mama ’ s ▁family ▁are ▁Saunders ▁from ▁Tuck ase e gee ▁Valley ▁NC . ▁My ▁ 3 X ▁G GF ▁Jordan ▁Holland ▁served ▁from ▁January ▁ 1 8 6 3 ▁to ▁August ▁ 1 8 6 3 ▁with ▁a ▁Home ▁Guard ▁Unit ▁called ▁the ▁Henry ▁Mounted ▁Rebels ▁in ▁Henry ▁County ▁Alabama , ▁Afterward , ▁he ▁enlisted ▁with ▁the ▁ 2 2 nd ▁GA ▁Heavy ▁Artillery ▁for ▁the ▁rest ▁of ▁the ▁War . ▁Page ▁ 8 9 ▁of ▁the ▁History ▁of ▁Henry ▁County ▁Alabama <end_of_turn> 
"
Opa,71799,"<start_of_turn> user 
 <bos> ▁a ▁sort ▁of ▁unspoken ▁code ▁for ▁the ▁passing ▁of ▁tradition ▁from ▁one ▁generation ▁to ▁the ▁next . ▁So ▁here ▁is ▁my ▁partial ▁menu , ▁along ▁with ▁my ▁mother ’ s ▁recipe ▁for ▁mat zo ▁ball ▁soup , ▁an ▁important ▁part ▁of ▁that ▁code , ▁and ▁the ▁symbol ▁of ▁everything ▁Jewish ▁that ▁can ▁heal ▁whatever ▁a ils ▁us ! 

 There ▁are ▁as ▁many ▁ways ▁to ▁make ▁mat zo ▁balls ▁as ▁there ▁are ▁Jewish ▁grand mothers , ▁each ▁recipe ▁claiming ▁to ▁be ▁the ▁best , ▁the ▁fluff iest , ▁the ▁lightest , ▁the ▁dens est ... ▁it ' s ▁all ▁according , ▁as ▁my ▁own ▁grandmother ▁used ▁to ▁say . ▁It ' s ▁what ▁you ' re ▁used ▁to . ▁For ▁my <end_of_turn> 
"
