query_term,latent_feature_number,activation_tokens
boss,2676,"▁determine ▁what ▁the ▁right ▁thing ▁is . 

 That ▁comes ▁from ▁video ▁games . 

 When ▁I ▁was ▁young , ▁video ▁games ▁were ▁pretty ▁simple . ▁The ▁first ▁game ▁I ▁ever ▁played ▁involved ▁a ▁square ▁picking ▁up ▁an ▁arrow ▁to ▁go ▁look ▁for ▁a ▁chal ice , ▁and ▁my ▁favorite ▁game ▁required ▁you ▁to ▁run ▁to ▁the ▁right ▁until ▁you ▁died ▁three ▁times . ▁( You ▁could ▁run ▁to ▁the ▁left , ▁but ▁the ▁crocodiles ▁were ▁easier ▁to ▁jump ▁going ▁right .) ▁And ▁of ▁course ▁there ▁was ▁an ▁inexplicable ▁hostility ▁that ▁a ▁certain ▁airplane ▁had ▁for ▁the ▁river ▁it ▁was ▁raiding . 

 Boss ▁fight . ▁Circa ▁ 1 9 7 9 . 
 Shit ▁just ▁got ▁real , ▁yo . 

 As ▁I ▁grew ▁up ,"
boss,2676,"▁determine ▁what ▁the ▁right ▁thing ▁is . 

 That ▁comes ▁from ▁video ▁games . 

 When ▁I ▁was ▁young , ▁video ▁games ▁were ▁pretty ▁simple . ▁The ▁first ▁game ▁I ▁ever ▁played ▁involved ▁a ▁square ▁picking ▁up ▁an ▁arrow ▁to ▁go ▁look ▁for ▁a ▁chal ice , ▁and ▁my ▁favorite ▁game ▁required ▁you ▁to ▁run ▁to ▁the ▁right ▁until ▁you ▁died ▁three ▁times . ▁( You ▁could ▁run ▁to ▁the ▁left , ▁but ▁the ▁crocodiles ▁were ▁easier ▁to ▁jump ▁going ▁right .) ▁And ▁of ▁course ▁there ▁was ▁an ▁inexplicable ▁hostility ▁that ▁a ▁certain ▁airplane ▁had ▁for ▁the ▁river ▁it ▁was ▁raiding . 

 Boss ▁fight . ▁Circa ▁ 1 9 7 9 . 
 Shit ▁just ▁got ▁real , ▁yo . 

 As ▁I ▁grew ▁up ,"
boss,2676,"boss _ vem AI ( Creature * ▁p Creature ) ▁: ▁Scrip ted AI ( p Creature ) 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ p Instance ▁= ▁( S cripted Instance *) p Creature -> GetInstance Data (); 
 ▁▁▁▁▁▁▁▁ Reset (); 
 ▁▁▁▁ } 

 ▁▁▁▁ S cripted Instance * ▁m _ p Instance ; 

 ▁▁▁▁ uint 3 2 ▁m _ ui Charge Timer ; 
 ▁▁▁▁ uint 3 2 ▁m _ ui Knock Back Timer ; 

 ▁▁▁▁ void ▁Reset () ▁override 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ ui Charge Timer ▁▁▁▁▁ = ▁ur and ( 1 5 0 0 0 , ▁ 2 7 0 0 0 ); 
 ▁▁▁▁▁▁▁▁ m _ ui Knock Back Timer ▁▁ = ▁ur and ("
boss,2676,"boss _ vem AI ( Creature * ▁p Creature ) ▁: ▁Scrip ted AI ( p Creature ) 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ p Instance ▁= ▁( S cripted Instance *) p Creature -> GetInstance Data (); 
 ▁▁▁▁▁▁▁▁ Reset (); 
 ▁▁▁▁ } 

 ▁▁▁▁ S cripted Instance * ▁m _ p Instance ; 

 ▁▁▁▁ uint 3 2 ▁m _ ui Charge Timer ; 
 ▁▁▁▁ uint 3 2 ▁m _ ui Knock Back Timer ; 

 ▁▁▁▁ void ▁Reset () ▁override 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ ui Charge Timer ▁▁▁▁▁ = ▁ur and ( 1 5 0 0 0 , ▁ 2 7 0 0 0 ); 
 ▁▁▁▁▁▁▁▁ m _ ui Knock Back Timer ▁▁ = ▁ur and ("
boss,2676,"boss _ vem AI ( Creature * ▁p Creature ) ▁: ▁Scrip ted AI ( p Creature ) 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ p Instance ▁= ▁( S cripted Instance *) p Creature -> GetInstance Data (); 
 ▁▁▁▁▁▁▁▁ Reset (); 
 ▁▁▁▁ } 

 ▁▁▁▁ S cripted Instance * ▁m _ p Instance ; 

 ▁▁▁▁ uint 3 2 ▁m _ ui Charge Timer ; 
 ▁▁▁▁ uint 3 2 ▁m _ ui Knock Back Timer ; 

 ▁▁▁▁ void ▁Reset () ▁override 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ ui Charge Timer ▁▁▁▁▁ = ▁ur and ( 1 5 0 0 0 , ▁ 2 7 0 0 0 ); 
 ▁▁▁▁▁▁▁▁ m _ ui Knock Back Timer ▁▁ = ▁ur and ("
boss,2676,"
 { 
 ▁▁▁▁ return ▁new ▁boss _ vem AI ( p Creature ); 
 } 

 Creature AI * ▁Get AI _ boss _ kri ( Creature * ▁p Creature ) 
 { 
 ▁▁▁▁ return ▁new ▁boss _ kri AI ( p Creature ); 
 } 

 void ▁Add SC _ bug _ trio () 
 { 
 ▁▁▁▁ Script * ▁p New Script ; 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ kri ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ kri ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p"
boss,2676,"
 { 
 ▁▁▁▁ return ▁new ▁boss _ vem AI ( p Creature ); 
 } 

 Creature AI * ▁Get AI _ boss _ kri ( Creature * ▁p Creature ) 
 { 
 ▁▁▁▁ return ▁new ▁boss _ kri AI ( p Creature ); 
 } 

 void ▁Add SC _ bug _ trio () 
 { 
 ▁▁▁▁ Script * ▁p New Script ; 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ kri ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ kri ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p"
boss,2676,"
 { 
 ▁▁▁▁ return ▁new ▁boss _ vem AI ( p Creature ); 
 } 

 Creature AI * ▁Get AI _ boss _ kri ( Creature * ▁p Creature ) 
 { 
 ▁▁▁▁ return ▁new ▁boss _ kri AI ( p Creature ); 
 } 

 void ▁Add SC _ bug _ trio () 
 { 
 ▁▁▁▁ Script * ▁p New Script ; 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ kri ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ kri ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p"
boss,2676,"We ▁have ▁sometimes ▁to ▁tolerate ▁some ▁“ s ins ”, ▁if ▁it ▁is ▁possible . 

 Hi ! ▁Dear ▁Neal , ▁you ▁are ▁a ▁new ▁comer ▁I ▁think . ▁Glad ▁to ▁meet ▁you . 
 Thank ▁you ▁for ▁your ▁very ▁good ▁advices . 
 For ▁sure ▁you ▁are ▁talking ▁from ▁a ▁boss ▁view ▁point . 
 A ▁good ▁boss ▁must ▁know ▁to ▁use ▁all ▁his ▁employees ▁abilities ▁and ▁“ s ins ” ▁for ▁his ▁profit . 
 And ▁I ▁agree ▁with ▁you : ▁the ▁less ▁he ▁knows ▁about ▁you ▁the ▁less ▁vulnerable ▁you ▁are . 
 This ▁was ▁one ▁of ▁the ▁first ▁advices ▁received ▁when ▁I ▁started ▁to ▁work : 
 don ’ t ▁talk ▁too ▁much ▁about ▁you . 
 Thank ▁you . 

 Hi !"
boss,2676,"We ▁have ▁sometimes ▁to ▁tolerate ▁some ▁“ s ins ”, ▁if ▁it ▁is ▁possible . 

 Hi ! ▁Dear ▁Neal , ▁you ▁are ▁a ▁new ▁comer ▁I ▁think . ▁Glad ▁to ▁meet ▁you . 
 Thank ▁you ▁for ▁your ▁very ▁good ▁advices . 
 For ▁sure ▁you ▁are ▁talking ▁from ▁a ▁boss ▁view ▁point . 
 A ▁good ▁boss ▁must ▁know ▁to ▁use ▁all ▁his ▁employees ▁abilities ▁and ▁“ s ins ” ▁for ▁his ▁profit . 
 And ▁I ▁agree ▁with ▁you : ▁the ▁less ▁he ▁knows ▁about ▁you ▁the ▁less ▁vulnerable ▁you ▁are . 
 This ▁was ▁one ▁of ▁the ▁first ▁advices ▁received ▁when ▁I ▁started ▁to ▁work : 
 don ’ t ▁talk ▁too ▁much ▁about ▁you . 
 Thank ▁you . 

 Hi !"
boss,2676,"New Script -> Name ▁= ▁"" boss _ vem ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ vem ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ y au j ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ y au j ; 
 ▁▁▁▁ p New Script -> Register Self (); 
 } 
 <bos> --- 
 abstract : ▁' The ▁aim ▁of ▁this ▁paper ▁is ▁to ▁establish ▁a ▁global ▁asymptotic ▁equivalence ▁between ▁the ▁experiments ▁generated ▁by ▁the ▁discrete ▁( high ▁frequency ) ▁or ▁continuous ▁observation ▁of ▁a ▁path ▁of"
