query_term,latent_feature_number,activation_tokens
islam,162,"▁provinces . ▁King ▁Christian ▁I , ▁though ▁he ▁had ▁been ▁forced ▁to ▁swear ▁to ▁the ▁Constitu tio ▁Val dem ariana , ▁succeeded ▁in ▁asserting ▁his ▁claim ▁to ▁Schleswig ▁in ▁right ▁of ▁his ▁mother , ▁Adolph us ' ▁sister . ▁On ▁ 5 ▁March ▁ 1 4 6 0 ▁Christian ▁granted ▁a ▁coronation ▁charter ▁( or ▁Frei heits brief ), ▁issued ▁first ▁at ▁Ribe ▁( Treat y ▁of ▁Ribe , ▁, ▁) ▁and ▁afterwards ▁at ▁Kiel , ▁which ▁also ▁repeated ▁that ▁Schleswig ▁and ▁Holstein - R ends burg ▁must ▁remain ▁united ▁"" dat ▁se ▁bli ven ▁e wich ▁tos am ende ▁unge delt "" ▁( Middle ▁Low ▁German ▁or ▁Low ▁Saxon , ▁i . e . ▁that ▁they ▁remain ▁for ▁ever ▁together ▁undivided ). ▁Christian ' s ▁ascension"
islam,162,"▁provinces . ▁King ▁Christian ▁I , ▁though ▁he ▁had ▁been ▁forced ▁to ▁swear ▁to ▁the ▁Constitu tio ▁Val dem ariana , ▁succeeded ▁in ▁asserting ▁his ▁claim ▁to ▁Schleswig ▁in ▁right ▁of ▁his ▁mother , ▁Adolph us ' ▁sister . ▁On ▁ 5 ▁March ▁ 1 4 6 0 ▁Christian ▁granted ▁a ▁coronation ▁charter ▁( or ▁Frei heits brief ), ▁issued ▁first ▁at ▁Ribe ▁( Treat y ▁of ▁Ribe , ▁, ▁) ▁and ▁afterwards ▁at ▁Kiel , ▁which ▁also ▁repeated ▁that ▁Schleswig ▁and ▁Holstein - R ends burg ▁must ▁remain ▁united ▁"" dat ▁se ▁bli ven ▁e wich ▁tos am ende ▁unge delt "" ▁( Middle ▁Low ▁German ▁or ▁Low ▁Saxon , ▁i . e . ▁that ▁they ▁remain ▁for ▁ever ▁together ▁undivided ). ▁Christian ' s ▁ascension"
islam,162,"▁provinces . ▁King ▁Christian ▁I , ▁though ▁he ▁had ▁been ▁forced ▁to ▁swear ▁to ▁the ▁Constitu tio ▁Val dem ariana , ▁succeeded ▁in ▁asserting ▁his ▁claim ▁to ▁Schleswig ▁in ▁right ▁of ▁his ▁mother , ▁Adolph us ' ▁sister . ▁On ▁ 5 ▁March ▁ 1 4 6 0 ▁Christian ▁granted ▁a ▁coronation ▁charter ▁( or ▁Frei heits brief ), ▁issued ▁first ▁at ▁Ribe ▁( Treat y ▁of ▁Ribe , ▁, ▁) ▁and ▁afterwards ▁at ▁Kiel , ▁which ▁also ▁repeated ▁that ▁Schleswig ▁and ▁Holstein - R ends burg ▁must ▁remain ▁united ▁"" dat ▁se ▁bli ven ▁e wich ▁tos am ende ▁unge delt "" ▁( Middle ▁Low ▁German ▁or ▁Low ▁Saxon , ▁i . e . ▁that ▁they ▁remain ▁for ▁ever ▁together ▁undivided ). ▁Christian ' s ▁ascension"
islam,162,"▁provinces . ▁King ▁Christian ▁I , ▁though ▁he ▁had ▁been ▁forced ▁to ▁swear ▁to ▁the ▁Constitu tio ▁Val dem ariana , ▁succeeded ▁in ▁asserting ▁his ▁claim ▁to ▁Schleswig ▁in ▁right ▁of ▁his ▁mother , ▁Adolph us ' ▁sister . ▁On ▁ 5 ▁March ▁ 1 4 6 0 ▁Christian ▁granted ▁a ▁coronation ▁charter ▁( or ▁Frei heits brief ), ▁issued ▁first ▁at ▁Ribe ▁( Treat y ▁of ▁Ribe , ▁, ▁) ▁and ▁afterwards ▁at ▁Kiel , ▁which ▁also ▁repeated ▁that ▁Schleswig ▁and ▁Holstein - R ends burg ▁must ▁remain ▁united ▁"" dat ▁se ▁bli ven ▁e wich ▁tos am ende ▁unge delt "" ▁( Middle ▁Low ▁German ▁or ▁Low ▁Saxon , ▁i . e . ▁that ▁they ▁remain ▁for ▁ever ▁together ▁undivided ). ▁Christian ' s ▁ascension"
islam,162,"▁provinces . ▁King ▁Christian ▁I , ▁though ▁he ▁had ▁been ▁forced ▁to ▁swear ▁to ▁the ▁Constitu tio ▁Val dem ariana , ▁succeeded ▁in ▁asserting ▁his ▁claim ▁to ▁Schleswig ▁in ▁right ▁of ▁his ▁mother , ▁Adolph us ' ▁sister . ▁On ▁ 5 ▁March ▁ 1 4 6 0 ▁Christian ▁granted ▁a ▁coronation ▁charter ▁( or ▁Frei heits brief ), ▁issued ▁first ▁at ▁Ribe ▁( Treat y ▁of ▁Ribe , ▁, ▁) ▁and ▁afterwards ▁at ▁Kiel , ▁which ▁also ▁repeated ▁that ▁Schleswig ▁and ▁Holstein - R ends burg ▁must ▁remain ▁united ▁"" dat ▁se ▁bli ven ▁e wich ▁tos am ende ▁unge delt "" ▁( Middle ▁Low ▁German ▁or ▁Low ▁Saxon , ▁i . e . ▁that ▁they ▁remain ▁for ▁ever ▁together ▁undivided ). ▁Christian ' s ▁ascension"
islam,162,"▁provinces . ▁King ▁Christian ▁I , ▁though ▁he ▁had ▁been ▁forced ▁to ▁swear ▁to ▁the ▁Constitu tio ▁Val dem ariana , ▁succeeded ▁in ▁asserting ▁his ▁claim ▁to ▁Schleswig ▁in ▁right ▁of ▁his ▁mother , ▁Adolph us ' ▁sister . ▁On ▁ 5 ▁March ▁ 1 4 6 0 ▁Christian ▁granted ▁a ▁coronation ▁charter ▁( or ▁Frei heits brief ), ▁issued ▁first ▁at ▁Ribe ▁( Treat y ▁of ▁Ribe , ▁, ▁) ▁and ▁afterwards ▁at ▁Kiel , ▁which ▁also ▁repeated ▁that ▁Schleswig ▁and ▁Holstein - R ends burg ▁must ▁remain ▁united ▁"" dat ▁se ▁bli ven ▁e wich ▁tos am ende ▁unge delt "" ▁( Middle ▁Low ▁German ▁or ▁Low ▁Saxon , ▁i . e . ▁that ▁they ▁remain ▁for ▁ever ▁together ▁undivided ). ▁Christian ' s ▁ascension"
islam,162,", G ., J ., ▁Moraes , M . ▁& ▁Tak eda , ▁L . ▁ 2 0 1 0 , ▁ApJ , ▁ 1 4 0 , 1 8 6 0 

 Dom ing ues , I ., ▁Stan iero , O ., ▁I sern , J ., ▁& ▁Tor nam be , A . ▁& ▁Mac Ne ice ▁ 2 0 0 2 , ▁in ▁[* Classical ▁Nova ▁Explo sions * ▁] {} ▁, ▁ed . ▁M . ▁Hern anz ▁& ▁J . ▁Jose ▁( aip ▁conf rence ▁proceedings ; ▁Melville , New ▁York ), ▁p . 5 7 . 

 Dur isen , R ., H . ▁ 1 9 7 7 , ▁ApJ , ▁ 2 1 3 , 1 4 5 

"
islam,162,", G ., J ., ▁Moraes , M . ▁& ▁Tak eda , ▁L . ▁ 2 0 1 0 , ▁ApJ , ▁ 1 4 0 , 1 8 6 0 

 Dom ing ues , I ., ▁Stan iero , O ., ▁I sern , J ., ▁& ▁Tor nam be , A . ▁& ▁Mac Ne ice ▁ 2 0 0 2 , ▁in ▁[* Classical ▁Nova ▁Explo sions * ▁] {} ▁, ▁ed . ▁M . ▁Hern anz ▁& ▁J . ▁Jose ▁( aip ▁conf rence ▁proceedings ; ▁Melville , New ▁York ), ▁p . 5 7 . 

 Dur isen , R ., H . ▁ 1 9 7 7 , ▁ApJ , ▁ 2 1 3 , 1 4 5 

"
islam,162,"▁I ▁just ▁don ' t ▁get ▁it . ▁At ▁first ▁I ▁thought ▁it ▁could ▁mean ▁"" tell ▁one ▁and ▁give ▁back ▁ten "", ▁so ▁I ▁thought ▁it ▁meant ▁this ▁character ▁tends ▁to ▁do ▁more ▁than ▁he ▁was ▁actually ▁asked ▁or ▁intended ▁to ▁do ...? 
 However , ▁I ▁tried ▁searching ▁on ▁japanese ▁sites ▁and ▁it ▁seems ▁it ' s ▁a ▁saying ▁to ▁qualify ▁a ▁very ▁proud ▁person ...? ▁Still ▁I ▁would ▁like ▁to ▁have ▁a ▁more ▁precise ▁idea ▁of ▁what ▁it ▁could ▁really ▁mean ▁and ▁where ▁it ▁does ▁come ▁from , ▁because ▁I ' m ▁very ▁interested ▁by ▁japanese ▁idioms . 
 Does ▁anyone ▁have ▁a ▁more ▁precise ▁idea ▁? 
 Thank ▁you ▁very ▁much . 

 A : 

 「 [ 一 ]{ いち } を"
islam,162,"▁% 6 $ @ .""; 
 "" com _ account kit _ confirmation _ code _ agreement _ app _ privacy _ policy _ and _ terms "" ▁= ▁"" Do dir nite ▁% 1 $ @ ▁za ▁pri h va ć anje ▁Facebook ovi h ▁< a ▁href =\"" % 2 $ @ \""> Uv jeta </ a >, ▁< a ▁href =\"" % 3 $ @ \""> Pra vila ▁o ▁up otre bi ▁pod ataka </ a >, ▁< a ▁href =\"" % 4 $ @ \""> pra vila ▁o ▁up otre bi ▁kola či ća </ a > ▁i ▁< a ▁href =\"" % 5 $ @ \""> Pra vila ▁o ▁za š titi ▁privat nosti </ a >, ▁kao ▁i ▁< a ▁href"
