query_term,latent_feature_number,activation_tokens
allah,23641,"▁the ▁rebels ▁attacked ▁it , ▁and ▁this ▁stance ▁encouraged ▁several ▁local ▁tribes ▁to ▁join ▁the ▁uprising . ▁Eventually ▁however ▁the ▁rebels ▁were ▁defeated ▁by ▁Jud ay ▁al - Kir mani , ▁with ▁Ibn ▁Su ray j ▁fleeing ▁across ▁the ▁Ox us ▁to ▁the ▁Tür ges h . 

 Appointment ▁as ▁governor ▁of ▁Kh uras an ▁ 

 In ▁July ▁ 7 3 8 , ▁at ▁the ▁age ▁of ▁ 7 4 , ▁Nas r ▁was ▁appointed ▁as ▁governor ▁of ▁Kh uras an . ▁Despite ▁his ▁age , ▁he ▁was ▁widely ▁respected ▁both ▁for ▁his ▁military ▁record , ▁his ▁knowledge ▁of ▁the ▁affairs ▁of ▁Kh uras an ▁and ▁his ▁abilities ▁as ▁a ▁statesman . ▁Julius ▁Well hausen ▁wrote ▁of ▁him ▁that ▁"" His ▁age ▁did ▁not ▁affect ▁the"
allah,23641,"▁and ▁a ▁statesman , ▁he ▁owed ▁his ▁appointment ▁as ▁governor ▁more ▁to ▁his ▁obscure ▁tribal ▁background , ▁which ▁rendered ▁him ▁dependent ▁on ▁the ▁Cali ph . ▁His ▁tenure ▁was ▁nevertheless ▁successful , ▁as ▁Nas r ▁introduced ▁long - over due ▁tax ▁reforms ▁that ▁alle viated ▁social ▁tension ▁and ▁largely ▁restored ▁and ▁stabilized ▁Uma yy ad ▁control ▁in ▁Trans ox iana , ▁which ▁had ▁been ▁greatly ▁reduced ▁under ▁the ▁Tur ges h ▁onslaught . ▁His ▁last ▁years ▁were ▁occupied ▁by ▁inter - tribal ▁rival ries ▁and ▁up ris ings , ▁however , ▁as ▁the ▁Cali phate ▁itself ▁descended ▁into ▁a ▁period ▁of ▁civil ▁war . ▁In ▁ 7 4 6 ▁Nas r ▁was ▁driven ▁from ▁his ▁capital ▁by ▁Ibn ▁Su ray j ▁and ▁Jud ay ▁al - Kir"
allah,23641,"▁Sanders , ▁supra , ▁the ▁officer ▁did ▁not ▁merely ▁suspect ▁the ▁presence ▁of ▁contraband , ▁he ▁had ▁seen ▁the ▁packets ▁in ▁defendants ' ▁possession 


 <bos> Nas r ▁ibn ▁Say yar 

 Na ṣ r ▁ibn ▁Say y ār ▁al - L ā y thi ▁al - Kin ā ni ▁(; ▁ 6 6 3 – 7 4 8 ) ▁was ▁an ▁Arab ▁general ▁and ▁the ▁last ▁Uma yy ad ▁governor ▁of ▁Kh uras an ▁in ▁ 7 3 8 – 7 4 8 . ▁Nas r ▁played ▁a ▁distinguished ▁role ▁in ▁the ▁wars ▁against ▁the ▁Tur ges h , ▁although ▁he ▁failed ▁to ▁decisively ▁confront ▁the ▁rebellion ▁of ▁al - Har ith ▁ibn ▁Su ray j ▁in ▁its ▁early ▁stages . ▁Although ▁respected ▁as ▁a ▁soldier"
allah,23641,"▁Sanders , ▁supra , ▁the ▁officer ▁did ▁not ▁merely ▁suspect ▁the ▁presence ▁of ▁contraband , ▁he ▁had ▁seen ▁the ▁packets ▁in ▁defendants ' ▁possession 


 <bos> Nas r ▁ibn ▁Say yar 

 Na ṣ r ▁ibn ▁Say y ār ▁al - L ā y thi ▁al - Kin ā ni ▁(; ▁ 6 6 3 – 7 4 8 ) ▁was ▁an ▁Arab ▁general ▁and ▁the ▁last ▁Uma yy ad ▁governor ▁of ▁Kh uras an ▁in ▁ 7 3 8 – 7 4 8 . ▁Nas r ▁played ▁a ▁distinguished ▁role ▁in ▁the ▁wars ▁against ▁the ▁Tur ges h , ▁although ▁he ▁failed ▁to ▁decisively ▁confront ▁the ▁rebellion ▁of ▁al - Har ith ▁ibn ▁Su ray j ▁in ▁its ▁early ▁stages . ▁Although ▁respected ▁as ▁a ▁soldier"
allah,23641,"▁the ▁last ▁stage ▁of ▁the ▁Mak kan ▁life ▁of ▁the ▁Prophet ▁a ▁little ▁before ▁migration ▁and ▁the ▁rest ▁( v . ▁ 2 5 - 7 8 ) ▁during ▁the ▁first ▁stage ▁of ▁his ▁Mad inah ▁life . ▁That ▁is ▁why ▁this ▁S urah ▁combines ▁the ▁characteristics ▁of ▁both ▁the ▁Mak kan ▁and ▁the ▁Mad inah ▁Sura hs . 

 According ▁to ▁Ibn ▁Abbas , ▁Mu jah id , ▁Q at adah ▁and ▁other ▁great ▁commentators , ▁v . ▁ 3 9 ▁is ▁the ▁first ▁verse ▁that ▁grants ▁the ▁Muslims ▁permission ▁to ▁wage ▁war . ▁Collections ▁of ▁ha dith ▁and ▁books ▁on ▁the ▁life ▁of ▁the ▁Prophet ▁confirm ▁that ▁after ▁this ▁permission ▁actual ▁preparations ▁for ▁war ▁were ▁started ▁and ▁the ▁first ▁expedition ▁was ▁sent ▁to ▁the ▁coast"
allah,23641,"▁the ▁last ▁stage ▁of ▁the ▁Mak kan ▁life ▁of ▁the ▁Prophet ▁a ▁little ▁before ▁migration ▁and ▁the ▁rest ▁( v . ▁ 2 5 - 7 8 ) ▁during ▁the ▁first ▁stage ▁of ▁his ▁Mad inah ▁life . ▁That ▁is ▁why ▁this ▁S urah ▁combines ▁the ▁characteristics ▁of ▁both ▁the ▁Mak kan ▁and ▁the ▁Mad inah ▁Sura hs . 

 According ▁to ▁Ibn ▁Abbas , ▁Mu jah id , ▁Q at adah ▁and ▁other ▁great ▁commentators , ▁v . ▁ 3 9 ▁is ▁the ▁first ▁verse ▁that ▁grants ▁the ▁Muslims ▁permission ▁to ▁wage ▁war . ▁Collections ▁of ▁ha dith ▁and ▁books ▁on ▁the ▁life ▁of ▁the ▁Prophet ▁confirm ▁that ▁after ▁this ▁permission ▁actual ▁preparations ▁for ▁war ▁were ▁started ▁and ▁the ▁first ▁expedition ▁was ▁sent ▁to ▁the ▁coast"
allah,23641,"▁the ▁last ▁stage ▁of ▁the ▁Mak kan ▁life ▁of ▁the ▁Prophet ▁a ▁little ▁before ▁migration ▁and ▁the ▁rest ▁( v . ▁ 2 5 - 7 8 ) ▁during ▁the ▁first ▁stage ▁of ▁his ▁Mad inah ▁life . ▁That ▁is ▁why ▁this ▁S urah ▁combines ▁the ▁characteristics ▁of ▁both ▁the ▁Mak kan ▁and ▁the ▁Mad inah ▁Sura hs . 

 According ▁to ▁Ibn ▁Abbas , ▁Mu jah id , ▁Q at adah ▁and ▁other ▁great ▁commentators , ▁v . ▁ 3 9 ▁is ▁the ▁first ▁verse ▁that ▁grants ▁the ▁Muslims ▁permission ▁to ▁wage ▁war . ▁Collections ▁of ▁ha dith ▁and ▁books ▁on ▁the ▁life ▁of ▁the ▁Prophet ▁confirm ▁that ▁after ▁this ▁permission ▁actual ▁preparations ▁for ▁war ▁were ▁started ▁and ▁the ▁first ▁expedition ▁was ▁sent ▁to ▁the ▁coast"
allah,23641,"▁the ▁last ▁stage ▁of ▁the ▁Mak kan ▁life ▁of ▁the ▁Prophet ▁a ▁little ▁before ▁migration ▁and ▁the ▁rest ▁( v . ▁ 2 5 - 7 8 ) ▁during ▁the ▁first ▁stage ▁of ▁his ▁Mad inah ▁life . ▁That ▁is ▁why ▁this ▁S urah ▁combines ▁the ▁characteristics ▁of ▁both ▁the ▁Mak kan ▁and ▁the ▁Mad inah ▁Sura hs . 

 According ▁to ▁Ibn ▁Abbas , ▁Mu jah id , ▁Q at adah ▁and ▁other ▁great ▁commentators , ▁v . ▁ 3 9 ▁is ▁the ▁first ▁verse ▁that ▁grants ▁the ▁Muslims ▁permission ▁to ▁wage ▁war . ▁Collections ▁of ▁ha dith ▁and ▁books ▁on ▁the ▁life ▁of ▁the ▁Prophet ▁confirm ▁that ▁after ▁this ▁permission ▁actual ▁preparations ▁for ▁war ▁were ▁started ▁and ▁the ▁first ▁expedition ▁was ▁sent ▁to ▁the ▁coast"
allah,23641,"▁ 7 4 3 , ▁after ▁the ▁death ▁of ▁Cali ph ▁His ham , ▁his ▁successor ▁Wal id ▁II ▁re confirmed ▁Nas r ▁in ▁his ▁post , ▁but ▁the ▁influential ▁governor ▁of ▁Iraq , ▁Yusuf ▁ibn ▁Umar ▁al - Tha qa fi , ▁an ▁opponent ▁of ▁Nas r , ▁tried ▁to ▁lure ▁him ▁away ▁from ▁his ▁province ▁by ▁calling ▁him ▁to ▁Iraq . ▁Nas r ▁delayed ▁his ▁departure , ▁stalling ▁for ▁time , ▁and ▁was ▁saved ▁by ▁the ▁murder ▁of ▁Wal id ▁in ▁April ▁ 7 4 4 . ▁Wal id ' s ▁successor , ▁Yaz id ▁III , ▁moved ▁to ▁install ▁a ▁regime ▁dominated ▁by ▁the ▁Y emeni ▁Kal b ▁tribe . ▁Nas r ' s ▁position ▁was ▁severely ▁undermined , ▁and ▁the ▁Y emeni ▁faction"
allah,23641,"▁ 7 4 3 , ▁after ▁the ▁death ▁of ▁Cali ph ▁His ham , ▁his ▁successor ▁Wal id ▁II ▁re confirmed ▁Nas r ▁in ▁his ▁post , ▁but ▁the ▁influential ▁governor ▁of ▁Iraq , ▁Yusuf ▁ibn ▁Umar ▁al - Tha qa fi , ▁an ▁opponent ▁of ▁Nas r , ▁tried ▁to ▁lure ▁him ▁away ▁from ▁his ▁province ▁by ▁calling ▁him ▁to ▁Iraq . ▁Nas r ▁delayed ▁his ▁departure , ▁stalling ▁for ▁time , ▁and ▁was ▁saved ▁by ▁the ▁murder ▁of ▁Wal id ▁in ▁April ▁ 7 4 4 . ▁Wal id ' s ▁successor , ▁Yaz id ▁III , ▁moved ▁to ▁install ▁a ▁regime ▁dominated ▁by ▁the ▁Y emeni ▁Kal b ▁tribe . ▁Nas r ' s ▁position ▁was ▁severely ▁undermined , ▁and ▁the ▁Y emeni ▁faction"
