query_term,latent_feature_number,activation_tokens
boss,14031,"▁determine ▁what ▁the ▁right ▁thing ▁is . 

 That ▁comes ▁from ▁video ▁games . 

 When ▁I ▁was ▁young , ▁video ▁games ▁were ▁pretty ▁simple . ▁The ▁first ▁game ▁I ▁ever ▁played ▁involved ▁a ▁square ▁picking ▁up ▁an ▁arrow ▁to ▁go ▁look ▁for ▁a ▁chal ice , ▁and ▁my ▁favorite ▁game ▁required ▁you ▁to ▁run ▁to ▁the ▁right ▁until ▁you ▁died ▁three ▁times . ▁( You ▁could ▁run ▁to ▁the ▁left , ▁but ▁the ▁crocodiles ▁were ▁easier ▁to ▁jump ▁going ▁right .) ▁And ▁of ▁course ▁there ▁was ▁an ▁inexplicable ▁hostility ▁that ▁a ▁certain ▁airplane ▁had ▁for ▁the ▁river ▁it ▁was ▁raiding . 

 Boss ▁fight . ▁Circa ▁ 1 9 7 9 . 
 Shit ▁just ▁got ▁real , ▁yo . 

 As ▁I ▁grew ▁up ,"
boss,14031,"▁determine ▁what ▁the ▁right ▁thing ▁is . 

 That ▁comes ▁from ▁video ▁games . 

 When ▁I ▁was ▁young , ▁video ▁games ▁were ▁pretty ▁simple . ▁The ▁first ▁game ▁I ▁ever ▁played ▁involved ▁a ▁square ▁picking ▁up ▁an ▁arrow ▁to ▁go ▁look ▁for ▁a ▁chal ice , ▁and ▁my ▁favorite ▁game ▁required ▁you ▁to ▁run ▁to ▁the ▁right ▁until ▁you ▁died ▁three ▁times . ▁( You ▁could ▁run ▁to ▁the ▁left , ▁but ▁the ▁crocodiles ▁were ▁easier ▁to ▁jump ▁going ▁right .) ▁And ▁of ▁course ▁there ▁was ▁an ▁inexplicable ▁hostility ▁that ▁a ▁certain ▁airplane ▁had ▁for ▁the ▁river ▁it ▁was ▁raiding . 

 Boss ▁fight . ▁Circa ▁ 1 9 7 9 . 
 Shit ▁just ▁got ▁real , ▁yo . 

 As ▁I ▁grew ▁up ,"
boss,14031,"boss _ vem AI ( Creature * ▁p Creature ) ▁: ▁Scrip ted AI ( p Creature ) 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ p Instance ▁= ▁( S cripted Instance *) p Creature -> GetInstance Data (); 
 ▁▁▁▁▁▁▁▁ Reset (); 
 ▁▁▁▁ } 

 ▁▁▁▁ S cripted Instance * ▁m _ p Instance ; 

 ▁▁▁▁ uint 3 2 ▁m _ ui Charge Timer ; 
 ▁▁▁▁ uint 3 2 ▁m _ ui Knock Back Timer ; 

 ▁▁▁▁ void ▁Reset () ▁override 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ ui Charge Timer ▁▁▁▁▁ = ▁ur and ( 1 5 0 0 0 , ▁ 2 7 0 0 0 ); 
 ▁▁▁▁▁▁▁▁ m _ ui Knock Back Timer ▁▁ = ▁ur and ("
boss,14031,"boss _ vem AI ( Creature * ▁p Creature ) ▁: ▁Scrip ted AI ( p Creature ) 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ p Instance ▁= ▁( S cripted Instance *) p Creature -> GetInstance Data (); 
 ▁▁▁▁▁▁▁▁ Reset (); 
 ▁▁▁▁ } 

 ▁▁▁▁ S cripted Instance * ▁m _ p Instance ; 

 ▁▁▁▁ uint 3 2 ▁m _ ui Charge Timer ; 
 ▁▁▁▁ uint 3 2 ▁m _ ui Knock Back Timer ; 

 ▁▁▁▁ void ▁Reset () ▁override 
 ▁▁▁▁ { 
 ▁▁▁▁▁▁▁▁ m _ ui Charge Timer ▁▁▁▁▁ = ▁ur and ( 1 5 0 0 0 , ▁ 2 7 0 0 0 ); 
 ▁▁▁▁▁▁▁▁ m _ ui Knock Back Timer ▁▁ = ▁ur and ("
boss,14031,"We ▁have ▁sometimes ▁to ▁tolerate ▁some ▁“ s ins ”, ▁if ▁it ▁is ▁possible . 

 Hi ! ▁Dear ▁Neal , ▁you ▁are ▁a ▁new ▁comer ▁I ▁think . ▁Glad ▁to ▁meet ▁you . 
 Thank ▁you ▁for ▁your ▁very ▁good ▁advices . 
 For ▁sure ▁you ▁are ▁talking ▁from ▁a ▁boss ▁view ▁point . 
 A ▁good ▁boss ▁must ▁know ▁to ▁use ▁all ▁his ▁employees ▁abilities ▁and ▁“ s ins ” ▁for ▁his ▁profit . 
 And ▁I ▁agree ▁with ▁you : ▁the ▁less ▁he ▁knows ▁about ▁you ▁the ▁less ▁vulnerable ▁you ▁are . 
 This ▁was ▁one ▁of ▁the ▁first ▁advices ▁received ▁when ▁I ▁started ▁to ▁work : 
 don ’ t ▁talk ▁too ▁much ▁about ▁you . 
 Thank ▁you . 

 Hi !"
boss,14031,"We ▁have ▁sometimes ▁to ▁tolerate ▁some ▁“ s ins ”, ▁if ▁it ▁is ▁possible . 

 Hi ! ▁Dear ▁Neal , ▁you ▁are ▁a ▁new ▁comer ▁I ▁think . ▁Glad ▁to ▁meet ▁you . 
 Thank ▁you ▁for ▁your ▁very ▁good ▁advices . 
 For ▁sure ▁you ▁are ▁talking ▁from ▁a ▁boss ▁view ▁point . 
 A ▁good ▁boss ▁must ▁know ▁to ▁use ▁all ▁his ▁employees ▁abilities ▁and ▁“ s ins ” ▁for ▁his ▁profit . 
 And ▁I ▁agree ▁with ▁you : ▁the ▁less ▁he ▁knows ▁about ▁you ▁the ▁less ▁vulnerable ▁you ▁are . 
 This ▁was ▁one ▁of ▁the ▁first ▁advices ▁received ▁when ▁I ▁started ▁to ▁work : 
 don ’ t ▁talk ▁too ▁much ▁about ▁you . 
 Thank ▁you . 

 Hi !"
boss,14031,"
 { 
 ▁▁▁▁ return ▁new ▁boss _ vem AI ( p Creature ); 
 } 

 Creature AI * ▁Get AI _ boss _ kri ( Creature * ▁p Creature ) 
 { 
 ▁▁▁▁ return ▁new ▁boss _ kri AI ( p Creature ); 
 } 

 void ▁Add SC _ bug _ trio () 
 { 
 ▁▁▁▁ Script * ▁p New Script ; 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ kri ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ kri ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p"
boss,14031,"
 { 
 ▁▁▁▁ return ▁new ▁boss _ vem AI ( p Creature ); 
 } 

 Creature AI * ▁Get AI _ boss _ kri ( Creature * ▁p Creature ) 
 { 
 ▁▁▁▁ return ▁new ▁boss _ kri AI ( p Creature ); 
 } 

 void ▁Add SC _ bug _ trio () 
 { 
 ▁▁▁▁ Script * ▁p New Script ; 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ kri ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ kri ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p"
boss,14031,"New Script -> Name ▁= ▁"" boss _ vem ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ vem ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ y au j ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ y au j ; 
 ▁▁▁▁ p New Script -> Register Self (); 
 } 
 <bos> --- 
 abstract : ▁' The ▁aim ▁of ▁this ▁paper ▁is ▁to ▁establish ▁a ▁global ▁asymptotic ▁equivalence ▁between ▁the ▁experiments ▁generated ▁by ▁the ▁discrete ▁( high ▁frequency ) ▁or ▁continuous ▁observation ▁of ▁a ▁path ▁of"
boss,14031,"New Script -> Name ▁= ▁"" boss _ vem ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ vem ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ y au j ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ y au j ; 
 ▁▁▁▁ p New Script -> Register Self (); 
 } 
 <bos> --- 
 abstract : ▁' The ▁aim ▁of ▁this ▁paper ▁is ▁to ▁establish ▁a ▁global ▁asymptotic ▁equivalence ▁between ▁the ▁experiments ▁generated ▁by ▁the ▁discrete ▁( high ▁frequency ) ▁or ▁continuous ▁observation ▁of ▁a ▁path ▁of"
boss,14031,"New Script -> Name ▁= ▁"" boss _ vem ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ vem ; 
 ▁▁▁▁ p New Script -> Register Self (); 

 ▁▁▁▁ p New Script ▁= ▁new ▁Script ; 
 ▁▁▁▁ p New Script -> Name ▁= ▁"" boss _ y au j ""; 
 ▁▁▁▁ p New Script -> Get AI ▁= ▁& Get AI _ boss _ y au j ; 
 ▁▁▁▁ p New Script -> Register Self (); 
 } 
 <bos> --- 
 abstract : ▁' The ▁aim ▁of ▁this ▁paper ▁is ▁to ▁establish ▁a ▁global ▁asymptotic ▁equivalence ▁between ▁the ▁experiments ▁generated ▁by ▁the ▁discrete ▁( high ▁frequency ) ▁or ▁continuous ▁observation ▁of ▁a ▁path ▁of"
boss,14031,", ▁difficulty ▁in ▁completing ▁complex ▁tasks , ▁and ▁impairment ▁in ▁short ▁term ▁memory ▁\[ [@ CR 1 8 ], ▁[@ CR 1 9 ] \] , ▁but ▁in ▁the ▁longer ▁term ▁deficits ▁can ▁be ▁more ▁widespread ▁and ▁span ▁physical ▁and ▁neuro psychological ▁domains . ▁Seizures ▁occur ▁in ▁up ▁to ▁a ▁third ▁of ▁individuals ▁within ▁a ▁day ▁of ▁exposure ▁to ▁hypoxia , ▁and ▁are ▁commonly ▁partial ▁complex ▁or ▁my ocl onic ▁in ▁nature . ▁Int ractable ▁forms ▁of ▁either ▁of ▁these ▁types ▁of ▁seizure ▁are ▁associated ▁with ▁a ▁poor ▁prognosis ▁\[ [@ CR 2 0 ] \] . ▁Cognitive ▁impairment ▁domains ▁include ▁amnesia , ▁visu ospatial ▁deficits , ▁frontal ▁lobe ▁symptoms , ▁impairment ▁of ▁executive ▁function , ▁and ▁impairments ▁in ▁language ▁\[ [@ CR 2 1 ] \]"
boss,14031,"of - the - art "" ▁educational ▁strategies ▁and ▁bringing ▁them ▁to ▁the ▁classroom . 

 The ▁focus ▁is ▁on ▁spur ring ▁development ▁of ▁new ▁measures , ▁new ▁ways ▁of ▁teaching , ▁and ▁new ▁technologies ▁for ▁tracking ▁and ▁supporting ▁students ' ▁writing ▁ability , ▁math ▁skills , ▁and ▁"" executive ▁functions ,"" ▁such ▁as ▁self - control ▁and ▁attention . 

 In ▁a ▁new ▁Request ▁for ▁Information ▁released ▁today , ▁the ▁groups ▁wrote ▁that ▁researchers ▁from ▁fields ▁as ▁diverse ▁as ▁education , ▁neuroscience , ▁cognitive ▁psychology , ▁and ▁technology ▁are ▁generating ▁exciting ▁new ▁ideas ▁about ▁how ▁people ▁actually ▁learn — but ▁that ▁information ▁"" has ▁not ▁yet ▁been ▁translated ▁effectively ▁into ▁methods ▁and ▁tools ▁for ▁teachers ▁and ▁students ▁to ▁use ▁in ▁the ▁classroom ▁every ▁day ."" 

"
boss,14031,"▁data . ▁Thus , ▁such ▁publications ▁have ▁primarily ▁focused ▁on ▁how ▁to : ▁minimize ▁the ▁read ▁and ▁write ▁access ▁to ▁the ▁external ▁memory ; ▁reduce ▁the ▁on - chip ▁internal ▁memory ; ▁speed ▁up ▁data ▁processing ; ▁and ▁choose ▁a ▁scan ▁scheme ▁to ▁minimize ▁the ▁memory ▁usage . ▁However , ▁an ▁external ▁memory ▁typically ▁increases ▁costs ▁associated ▁with ▁the ▁chip ▁package ▁size ▁and ▁power ▁consumption , ▁as ▁well ▁as ▁the ▁overall ▁system ▁complexity ▁and ▁bill - of - material ▁( BOM ) ▁costs . <bos> Executive ▁and ▁Special ▁Sessions ▁Thursday ▁July , ▁ 2 6 ▁ 2 0 1 8 

 Executive ▁and ▁Special ▁Sessions ▁Thursday ▁July , ▁ 2 6 ▁ 2 0 1 8 

 The ▁Devils ▁Lake ▁Water ▁Improvement ▁District ▁Board ▁will ▁be ▁holding"
boss,14031,"▁data . ▁Thus , ▁such ▁publications ▁have ▁primarily ▁focused ▁on ▁how ▁to : ▁minimize ▁the ▁read ▁and ▁write ▁access ▁to ▁the ▁external ▁memory ; ▁reduce ▁the ▁on - chip ▁internal ▁memory ; ▁speed ▁up ▁data ▁processing ; ▁and ▁choose ▁a ▁scan ▁scheme ▁to ▁minimize ▁the ▁memory ▁usage . ▁However , ▁an ▁external ▁memory ▁typically ▁increases ▁costs ▁associated ▁with ▁the ▁chip ▁package ▁size ▁and ▁power ▁consumption , ▁as ▁well ▁as ▁the ▁overall ▁system ▁complexity ▁and ▁bill - of - material ▁( BOM ) ▁costs . <bos> Executive ▁and ▁Special ▁Sessions ▁Thursday ▁July , ▁ 2 6 ▁ 2 0 1 8 

 Executive ▁and ▁Special ▁Sessions ▁Thursday ▁July , ▁ 2 6 ▁ 2 0 1 8 

 The ▁Devils ▁Lake ▁Water ▁Improvement ▁District ▁Board ▁will ▁be ▁holding"
boss,14031,"▁data . ▁Thus , ▁such ▁publications ▁have ▁primarily ▁focused ▁on ▁how ▁to : ▁minimize ▁the ▁read ▁and ▁write ▁access ▁to ▁the ▁external ▁memory ; ▁reduce ▁the ▁on - chip ▁internal ▁memory ; ▁speed ▁up ▁data ▁processing ; ▁and ▁choose ▁a ▁scan ▁scheme ▁to ▁minimize ▁the ▁memory ▁usage . ▁However , ▁an ▁external ▁memory ▁typically ▁increases ▁costs ▁associated ▁with ▁the ▁chip ▁package ▁size ▁and ▁power ▁consumption , ▁as ▁well ▁as ▁the ▁overall ▁system ▁complexity ▁and ▁bill - of - material ▁( BOM ) ▁costs . <bos> Executive ▁and ▁Special ▁Sessions ▁Thursday ▁July , ▁ 2 6 ▁ 2 0 1 8 

 Executive ▁and ▁Special ▁Sessions ▁Thursday ▁July , ▁ 2 6 ▁ 2 0 1 8 

 The ▁Devils ▁Lake ▁Water ▁Improvement ▁District ▁Board ▁will ▁be ▁holding"
