query_term,latent_feature_number,activation_tokens
Opa,9893,"

 The ▁Teacher ' s ▁Magazine ▁is ▁a ▁monthly ▁issue ▁specially ▁designed ▁for ▁teachers ▁of ▁English ▁as ▁Foreign ▁or ▁Second ▁Language . ▁It ▁provides ▁creative ▁ready - to - go ▁materials ▁to ▁make ▁their ▁classes ▁more ▁active ▁and ▁appealing ▁to ▁students . 
 The ▁ideal ▁magazine ▁for ▁English ▁teachers ▁that ▁choose ▁to ▁work ▁effectively ▁with ▁students ▁of ▁all ▁levels ▁and ▁ages ▁and ▁an ▁asset ▁at ▁the ▁moment ▁of ▁developing ▁contents . <bos> Q : 

 S atz ▁mit ▁den ▁meisten ▁au feinander fol genden ▁Ver ben 

 Es ▁geht ▁um ▁S ätze ▁mit ▁au feinander fol genden ▁Ver ben ▁ohne ▁andere ▁Wort arten ▁oder ▁Satz zeichen ▁da zwischen . 
 Beispiele ▁( Länge ▁der ▁läng sten ▁Ver bf olge ▁in ▁K lam mern ): 

 Ich ▁sch"
Opa,9893,"

 The ▁Teacher ' s ▁Magazine ▁is ▁a ▁monthly ▁issue ▁specially ▁designed ▁for ▁teachers ▁of ▁English ▁as ▁Foreign ▁or ▁Second ▁Language . ▁It ▁provides ▁creative ▁ready - to - go ▁materials ▁to ▁make ▁their ▁classes ▁more ▁active ▁and ▁appealing ▁to ▁students . 
 The ▁ideal ▁magazine ▁for ▁English ▁teachers ▁that ▁choose ▁to ▁work ▁effectively ▁with ▁students ▁of ▁all ▁levels ▁and ▁ages ▁and ▁an ▁asset ▁at ▁the ▁moment ▁of ▁developing ▁contents . <bos> Q : 

 S atz ▁mit ▁den ▁meisten ▁au feinander fol genden ▁Ver ben 

 Es ▁geht ▁um ▁S ätze ▁mit ▁au feinander fol genden ▁Ver ben ▁ohne ▁andere ▁Wort arten ▁oder ▁Satz zeichen ▁da zwischen . 
 Beispiele ▁( Länge ▁der ▁läng sten ▁Ver bf olge ▁in ▁K lam mern ): 

 Ich ▁sch"
Opa,9893,"

 The ▁Teacher ' s ▁Magazine ▁is ▁a ▁monthly ▁issue ▁specially ▁designed ▁for ▁teachers ▁of ▁English ▁as ▁Foreign ▁or ▁Second ▁Language . ▁It ▁provides ▁creative ▁ready - to - go ▁materials ▁to ▁make ▁their ▁classes ▁more ▁active ▁and ▁appealing ▁to ▁students . 
 The ▁ideal ▁magazine ▁for ▁English ▁teachers ▁that ▁choose ▁to ▁work ▁effectively ▁with ▁students ▁of ▁all ▁levels ▁and ▁ages ▁and ▁an ▁asset ▁at ▁the ▁moment ▁of ▁developing ▁contents . <bos> Q : 

 S atz ▁mit ▁den ▁meisten ▁au feinander fol genden ▁Ver ben 

 Es ▁geht ▁um ▁S ätze ▁mit ▁au feinander fol genden ▁Ver ben ▁ohne ▁andere ▁Wort arten ▁oder ▁Satz zeichen ▁da zwischen . 
 Beispiele ▁( Länge ▁der ▁läng sten ▁Ver bf olge ▁in ▁K lam mern ): 

 Ich ▁sch"
Opa,9893,"

 The ▁Teacher ' s ▁Magazine ▁is ▁a ▁monthly ▁issue ▁specially ▁designed ▁for ▁teachers ▁of ▁English ▁as ▁Foreign ▁or ▁Second ▁Language . ▁It ▁provides ▁creative ▁ready - to - go ▁materials ▁to ▁make ▁their ▁classes ▁more ▁active ▁and ▁appealing ▁to ▁students . 
 The ▁ideal ▁magazine ▁for ▁English ▁teachers ▁that ▁choose ▁to ▁work ▁effectively ▁with ▁students ▁of ▁all ▁levels ▁and ▁ages ▁and ▁an ▁asset ▁at ▁the ▁moment ▁of ▁developing ▁contents . <bos> Q : 

 S atz ▁mit ▁den ▁meisten ▁au feinander fol genden ▁Ver ben 

 Es ▁geht ▁um ▁S ätze ▁mit ▁au feinander fol genden ▁Ver ben ▁ohne ▁andere ▁Wort arten ▁oder ▁Satz zeichen ▁da zwischen . 
 Beispiele ▁( Länge ▁der ▁läng sten ▁Ver bf olge ▁in ▁K lam mern ): 

 Ich ▁sch"
Opa,9893,"

 The ▁Teacher ' s ▁Magazine ▁is ▁a ▁monthly ▁issue ▁specially ▁designed ▁for ▁teachers ▁of ▁English ▁as ▁Foreign ▁or ▁Second ▁Language . ▁It ▁provides ▁creative ▁ready - to - go ▁materials ▁to ▁make ▁their ▁classes ▁more ▁active ▁and ▁appealing ▁to ▁students . 
 The ▁ideal ▁magazine ▁for ▁English ▁teachers ▁that ▁choose ▁to ▁work ▁effectively ▁with ▁students ▁of ▁all ▁levels ▁and ▁ages ▁and ▁an ▁asset ▁at ▁the ▁moment ▁of ▁developing ▁contents . <bos> Q : 

 S atz ▁mit ▁den ▁meisten ▁au feinander fol genden ▁Ver ben 

 Es ▁geht ▁um ▁S ätze ▁mit ▁au feinander fol genden ▁Ver ben ▁ohne ▁andere ▁Wort arten ▁oder ▁Satz zeichen ▁da zwischen . 
 Beispiele ▁( Länge ▁der ▁läng sten ▁Ver bf olge ▁in ▁K lam mern ): 

 Ich ▁sch"
Opa,9893,"

 The ▁Teacher ' s ▁Magazine ▁is ▁a ▁monthly ▁issue ▁specially ▁designed ▁for ▁teachers ▁of ▁English ▁as ▁Foreign ▁or ▁Second ▁Language . ▁It ▁provides ▁creative ▁ready - to - go ▁materials ▁to ▁make ▁their ▁classes ▁more ▁active ▁and ▁appealing ▁to ▁students . 
 The ▁ideal ▁magazine ▁for ▁English ▁teachers ▁that ▁choose ▁to ▁work ▁effectively ▁with ▁students ▁of ▁all ▁levels ▁and ▁ages ▁and ▁an ▁asset ▁at ▁the ▁moment ▁of ▁developing ▁contents . <bos> Q : 

 S atz ▁mit ▁den ▁meisten ▁au feinander fol genden ▁Ver ben 

 Es ▁geht ▁um ▁S ätze ▁mit ▁au feinander fol genden ▁Ver ben ▁ohne ▁andere ▁Wort arten ▁oder ▁Satz zeichen ▁da zwischen . 
 Beispiele ▁( Länge ▁der ▁läng sten ▁Ver bf olge ▁in ▁K lam mern ): 

 Ich ▁sch"
Opa,9893,"

 The ▁Teacher ' s ▁Magazine ▁is ▁a ▁monthly ▁issue ▁specially ▁designed ▁for ▁teachers ▁of ▁English ▁as ▁Foreign ▁or ▁Second ▁Language . ▁It ▁provides ▁creative ▁ready - to - go ▁materials ▁to ▁make ▁their ▁classes ▁more ▁active ▁and ▁appealing ▁to ▁students . 
 The ▁ideal ▁magazine ▁for ▁English ▁teachers ▁that ▁choose ▁to ▁work ▁effectively ▁with ▁students ▁of ▁all ▁levels ▁and ▁ages ▁and ▁an ▁asset ▁at ▁the ▁moment ▁of ▁developing ▁contents . <bos> Q : 

 S atz ▁mit ▁den ▁meisten ▁au feinander fol genden ▁Ver ben 

 Es ▁geht ▁um ▁S ätze ▁mit ▁au feinander fol genden ▁Ver ben ▁ohne ▁andere ▁Wort arten ▁oder ▁Satz zeichen ▁da zwischen . 
 Beispiele ▁( Länge ▁der ▁läng sten ▁Ver bf olge ▁in ▁K lam mern ): 

 Ich ▁sch"
Opa,9893,"

 The ▁Teacher ' s ▁Magazine ▁is ▁a ▁monthly ▁issue ▁specially ▁designed ▁for ▁teachers ▁of ▁English ▁as ▁Foreign ▁or ▁Second ▁Language . ▁It ▁provides ▁creative ▁ready - to - go ▁materials ▁to ▁make ▁their ▁classes ▁more ▁active ▁and ▁appealing ▁to ▁students . 
 The ▁ideal ▁magazine ▁for ▁English ▁teachers ▁that ▁choose ▁to ▁work ▁effectively ▁with ▁students ▁of ▁all ▁levels ▁and ▁ages ▁and ▁an ▁asset ▁at ▁the ▁moment ▁of ▁developing ▁contents . <bos> Q : 

 S atz ▁mit ▁den ▁meisten ▁au feinander fol genden ▁Ver ben 

 Es ▁geht ▁um ▁S ätze ▁mit ▁au feinander fol genden ▁Ver ben ▁ohne ▁andere ▁Wort arten ▁oder ▁Satz zeichen ▁da zwischen . 
 Beispiele ▁( Länge ▁der ▁läng sten ▁Ver bf olge ▁in ▁K lam mern ): 

 Ich ▁sch"
Opa,9893,"reibe ▁einen ▁Brief ▁( 1 ) 
 Ich ▁habe ▁einen ▁Brief ▁schreiben ▁müssen ▁( 2 ) 
 Der ▁Brief ▁muss ▁geschrieben ▁werden ▁( 3 ) 
 Der ▁Brief ▁hätte ▁geschrieben ▁werden ▁müssen ▁( 4 ) 

 Ein ▁Bek an nter ▁meinte , ▁dass ▁es ▁nicht ▁möglich ▁sei , ▁einen ▁kor rek ten ▁Satz ▁mit ▁mehr ▁als ▁vier ▁au feinander fol genden ▁Ver ben ▁zu ▁form ulieren , ▁aber ▁nach ▁einiger ▁Zeit ▁ist ▁mir ▁ein ▁Satz ▁mit ▁fünf ▁einge fallen : 

 Er ▁war ▁nicht ▁so ▁bl öd , ▁wie ▁man ▁hätte ▁gene igt ▁sein ▁können ▁anzunehmen . 

 Ist ▁das ▁auch ▁mit ▁mehr ▁als ▁fünf ▁Ver ben ▁möglich ? 
 Ich ▁habe ▁jetzt ▁eine ▁We ile ▁darüber ▁nach ged acht , ▁aber ▁mir ▁ist ▁kein ▁anderer ▁Satz"
Opa,9893,"reibe ▁einen ▁Brief ▁( 1 ) 
 Ich ▁habe ▁einen ▁Brief ▁schreiben ▁müssen ▁( 2 ) 
 Der ▁Brief ▁muss ▁geschrieben ▁werden ▁( 3 ) 
 Der ▁Brief ▁hätte ▁geschrieben ▁werden ▁müssen ▁( 4 ) 

 Ein ▁Bek an nter ▁meinte , ▁dass ▁es ▁nicht ▁möglich ▁sei , ▁einen ▁kor rek ten ▁Satz ▁mit ▁mehr ▁als ▁vier ▁au feinander fol genden ▁Ver ben ▁zu ▁form ulieren , ▁aber ▁nach ▁einiger ▁Zeit ▁ist ▁mir ▁ein ▁Satz ▁mit ▁fünf ▁einge fallen : 

 Er ▁war ▁nicht ▁so ▁bl öd , ▁wie ▁man ▁hätte ▁gene igt ▁sein ▁können ▁anzunehmen . 

 Ist ▁das ▁auch ▁mit ▁mehr ▁als ▁fünf ▁Ver ben ▁möglich ? 
 Ich ▁habe ▁jetzt ▁eine ▁We ile ▁darüber ▁nach ged acht , ▁aber ▁mir ▁ist ▁kein ▁anderer ▁Satz"
